date,rating,comment_,mark?,comment_clean,total_words
2021-10-22,1.0," ""Time changed us, and time changed New Japan Pro Wrestling. I used to enjoy those good matches, enjoy the excitement New Japan brought to me, but that's all gone. Yes, there is still many outstanding wrestlers in NJPW, and they had good matches sometime, but you just won't get what you want from it. NJPW failed me again and again, and I still believed in it until the G1--used to be the most attractive and exciting things of NJPW--was ruined by them too. Besides, they also destroyed two of their best wrestlers--Naito and Ibushi--by overusing them, just for more tickets. At the same time, many good wrestlers(ZSJ, Taichi, SANADA, Ishii...) can't have the opportunities they deserve. I used to believe NJPW would be as good as it used to be some day in the future, but it's just impossible, NJPW has changed, more specifically, RUSTED from inside to outside. The wrestlers are still hard-working, but it's not their fault, this whole company--not just the booker, but all the managers who decide things--just suck. Now I would say, watch some NOAH, some DDT, some Dragon Gate, some BJW, some Stardom, some TJPW, even some AJPW, just don't let New Japan waste any more of your time, it just don't deserve it. Farewell, New Japan Pro Wrestling.""",Not a Mark,time changed us and time changed new japan pro wrestling i used to enjoy those good matches enjoy the excitement new japan brought to me but thats all gone yes there is still many outstanding wrestlers in njpw and they had good matches sometime but you just wont get what you want from it njpw failed me again and again and i still believed in it until the to be the most attractive and exciting things of njpwwas ruined by them too besides they also destroyed two of their best wrestlersnaito and ibushiby overusing them just for more tickets at the same time many good wrestlerszsj taichi sanada ishii cant have the opportunities they deserve i used to believe njpw would be as good as it used to be some day in the future but its just impossible njpw has changed more specifically rusted from inside to outside the wrestlers are still hardworking but its not their fault this whole companynot just the booker but all the managers who decide thingsjust suck now i would say watch some noah some ddt some dragon gate some bjw some stardom some tjpw even some ajpw just dont let new japan waste any more of your time it just dont deserve it farewell new japan pro wrestling,214
2021-10-22,10.0," ""Let's not kid ourselves, NJPW is still miles ahead of any other promotion. Without New Japan, there is no AEW. 2012-2020 may be the best time period in the companies history, however I still really enjoy the presentation and the majority of the matches on the shows. I still get a certain feeling from NJPW matches that I don't find anywhere else, and I've had that feeling time and time again for many years so for that NJPW will always be a 10/10 for me.""",Mark,lets not kid ourselves njpw is still miles ahead of any other promotion without new japan there is no aew may be the best time period in the companies history however i still really enjoy the presentation and the majority of the matches on the shows i still get a certain feeling from njpw matches that i dont find anywhere else and ive had that feeling time and time again for many years so for that njpw will always be a for me,83
2021-10-21,2.0," ""Back to 2019 and now watching the situation, I probably may think that im watching two different promotions. Gedo + Bushiroad completely killed this promotion, there's no soul left in it. They are fixated on the same faces in the main event, Ibushi has shown that he is still not ready for the main-event, he is good only in the role of the forever underdog (i use translator, sorry). EVIL in main event, KOPW title, Ibushi in a G1 Final 4(! ) times in a row, long matches at PPV (28 minutes of Yano vs. Chase, omg) and marketing like '100 same shows in a row'. Thats all completely killed my love to this promotion. Even Tana, White, Naito and Okada can't save this sh*t. They don't even have a junior heavyweight division and tag team division. I tried to give them a chance, but all seems lost. NJPW, I loved you.""",Not a Mark,back to and now watching the situation i probably may think that im watching two different promotions gedo bushiroad completely killed this promotion theres no soul left in it they are fixated on the same faces in the main event ibushi has shown that he is still not ready for the mainevent he is good only in the role of the forever underdog i use translator sorry evil in main event kopw title ibushi in a final  times in a row long matches at ppv minutes of yano vs chase omg and marketing like same shows in a row thats all completely killed my love to this promotion even tana white naito and okada cant save this sht they dont even have a junior heavyweight division and tag team division i tried to give them a chance but all seems lost njpw i loved you,145
2021-10-21,,"""Let's be honest here while NJPW still produces some solid matches and storylines it hasn't been the same ever since Naito won the belts and proceeded by no fault of his own to have one of the most lackluster title reigns in the history of wrestling . Since then not only have the old problems remained (Suzuki losing every match but still being treated as a killer for example) but they also became much worse . Blame the pandemic or the injuries all you want but some booking decisions especially the past 2 years have been completely awful . From the constant rematches that put even WWE to shame , The blatant favoritism shown towards certain wrestlers , The needlessly long as hell matches even for the Bullet Club jobbers , The pathetic state of EVIL and his pointless title reign , The IC title being discontinued and yet the NEVER and especially the godawful KOPW belts still existing because reasons , the TIRED as hell Taguchi and especially Yano comedy matches in every G1 and his constant annoying victories (Imagine R-Truth beating legit main eventers) , Guys like Taichi getting 6 points in the G1 despite being a constant MVP as of late among many other things . The gist of it is this if any other company and especially WWE made some of the creative decisions NJPW makes they would be flamed alive and rightfully so . When it's good they're still the best in the world but man they have been so disappointing lately and judging by the reviews I'm not alone in feeling this way""",,lets be honest here while njpw still produces some solid matches and storylines it hasnt been the same ever since naito won the belts and proceeded by no fault of his own to have one of the most lackluster title reigns in the history of wrestling since then not only have the old problems remained suzuki losing every match but still being treated as a killer for example but they also became much worse blame the pandemic or the injuries all you want but some booking decisions especially the past years have been completely awful from the constant rematches that put even wwe to shame the blatant favoritism shown towards certain wrestlers the needlessly long as hell matches even for the bullet club jobbers the pathetic state of evil and his pointless title reign the ic title being discontinued and yet the never and especially the godawful kopw belts still existing because reasons the tired as hell taguchi and especially yano comedy matches in every and his constant annoying victories imagine rtruth beating legit main eventers guys like taichi getting points in the despite being a constant mvp as of late among many other things the gist of it is this if any other company and especially wwe made some of the creative decisions njpw makes they would be flamed alive and rightfully so when its good theyre still the best in the world but man they have been so disappointing lately and judging by the reviews im not alone in feeling this way,254
2021-10-19,6.0," ""Pre-pandemic, this promotion was an easy 11....I still consider NJPWs Jan 2012 - Feb 2020 as the greatest run any company has ever had (which is the reason I'm being as generous as I am rn). But then the pandemic hit, and NJPW has swerved off the rails in a way which has been extremely surprising and disappointing honestly. You look at AEW and Stardom and NOAH and how well they managed to adapt quality and booking-wise since the pandemic hit....and it seems NJPW has only been making things worse for themselves. The booking (both from Gedo and Dick Togo) seems to not only get more and more frustratingly formulaic and predictable but whenever it does try to do something different and interesting (e.g. EVILs turn, Double Gold Dash, White winning the briefcase, G1 31), the outcome just turns out to be extremely baffling/idiotic in its execution (EVILs failure of a main event run, the concept of the G1 briefcase being ignored with Ibushi getting a free match at WK15, merging the belts and their lineage, Ibushi as a 4-time G1 finalist). I mean don't get me wrong, there are still many gems here and there amongst the shit booking (everything about Dangerous Tekkers, everything about Shingo Takagi, Ibushi/SANADA in G1 30, White/Ibushi in WK15, United Empire, NJ Strong) and not everything is particularly their fault (Japans COVID situation and gaijins being stranded, Okada/Hiromu/Ospreay/Naito getting injured), but when a promotion fails to adapt and improvise as effectively as other promotions have in similar situations and tends to go out of its way to frustrate, bore, disappoint and infuriate its watchers more often than they delight them, then I don't think it makes them worth investing in anymore. That's where I'm at now. Hope to God they can turn things around.""",Not a Mark,prepandemic this promotion was an easy still consider njpws jan  feb as the greatest run any company has ever had which is the reason im being as generous as i am rn but then the pandemic hit and njpw has swerved off the rails in a way which has been extremely surprising and disappointing honestly you look at aew and stardom and noah and how well they managed to adapt quality and bookingwise since the pandemic hitand it seems njpw has only been making things worse for themselves the booking both from gedo and dick togo seems to not only get more and more frustratingly formulaic and predictable but whenever it does try to do something different and interesting eg evils turn double gold dash white winning the briefcase  the outcome just turns out to be extremely bafflingidiotic in its execution evils failure of a main event run the concept of the briefcase being ignored with ibushi getting a free match at merging the belts and their lineage ibushi as a  finalist i mean dont get me wrong there are still many gems here and there amongst the shit booking everything about dangerous tekkers everything about shingo takagi ibushisanada in  whiteibushi in united empire nj strong and not everything is particularly their fault japans covid situation and gaijins being stranded okadahiromuospreaynaito getting injured but when a promotion fails to adapt and improvise as effectively as other promotions have in similar situations and tends to go out of its way to frustrate bore disappoint and infuriate its watchers more often than they delight them then i dont think it makes them worth investing in anymore thats where im at now hope to god they can turn things around,287
2021-10-19,1.0," ""Well, a lot of time has passed and a lot has changed in my views on NJPW. Once this promotion gave me a second wind and I thought it was the best wrestling company in the world. Then the obvious problems began, but I expected everything to work out. Then everything became much worse and it severely knocked me down, but now I understand that the NJPW has rotted. A lot of people talked about the countless number of problems in all divisions and with almost all wrestlers, so it makes no sense to repeat it. The main problem is that the creative team led by Gedo doesn't care about their own product. Gedo obviously wrote out, he lacks ideas, courage and resilience to, for example, refuse Dick Togo with his bad ideas. Because of this, absolutely everyone suffers, and the pandemic has only exacerbated the situation. But because of the monetary support from Bushiroad, no one in the NJPW will change anything. Instead of fixing the problems, we get even more of the same shows. I don't put 0 just because the company employs a lot of talented performers, and I wish them to leave the NJPW and find a place for themselves where they will be truly appreciated.""",Not a Mark,well a lot of time has passed and a lot has changed in my views on njpw once this promotion gave me a second wind and i thought it was the best wrestling company in the world then the obvious problems began but i expected everything to work out then everything became much worse and it severely knocked me down but now i understand that the njpw has rotted a lot of people talked about the countless number of problems in all divisions and with almost all wrestlers so it makes no sense to repeat it the main problem is that the creative team led by gedo doesnt care about their own product gedo obviously wrote out he lacks ideas courage and resilience to for example refuse dick togo with his bad ideas because of this absolutely everyone suffers and the pandemic has only exacerbated the situation but because of the monetary support from bushiroad no one in the njpw will change anything instead of fixing the problems we get even more of the same shows i dont put just because the company employs a lot of talented performers and i wish them to leave the njpw and find a place for themselves where they will be truly appreciated,209
2021-10-18,0.0," ""Any soul or excitement that this promotion used to have is completely dead. God awful booking, no ability to organically build new stars, and many other factors have left NJPW completely cold compared to other Japanese promotions such as NOAH or DDT. Not to mention their policy on gifs and screenshots makes it hard to be excited about anything on the show. Abysmal, sad that a company I used to love has fell so hard like this.""",Not a Mark,any soul or excitement that this promotion used to have is completely dead god awful booking no ability to organically build new stars and many other factors have left njpw completely cold compared to other japanese promotions such as noah or ddt not to mention their policy on gifs and screenshots makes it hard to be excited about anything on the show abysmal sad that a company i used to love has fell so hard like this,77
2021-10-18,2.0," ""NJPW has been my favorite promotion since 2018. I fell in love with puroresu because of them. Their archives from the late 2000s to the late 2010s are still the best and most beloved thing I've ever seen in professional wrestling. But I believe that active promotions should be judged by their current state of affairs. And at this point, NJPW sucks. This company was known for its incredible performers, interesting storylines, and logical and consistent booking. And most of the important matches were at such a high level that no one could have the slightest doubt as to which company was now #1 in the world. But now NJPW has none of that left. Their booking is terrible, uninteresting, and often inconsistent and illogical. Pushing Evil into the main event has been a complete failure and has only resulted in a drain on the audience and a drop in interest in the company. The decision to unify the two main titles and introduce a new world championship was probably the worst idea in the company's history. Kota Ibushi failed as the company's Ace, his matches are strange, and his character is empty and lifeless. It especially pains me to write this, since he was my favorite wrestler once. The current G1 Climax tournament was probably the weakest ever in terms of overall quality. The structure of the NJPW show is terrible, with almost all of the matches being severely delayed due to the stupid ""only 5-6 matches per show"" scheme. Even the marketing is bad in today's NJPW, because someone in management decided that doing 1000 of the same ""road to"" shows a month and making all the PPVs two days long is a great idea! I didn't want to downgrade because of this company's really GREAT past, but I have to. I just died, died in the piss. Just death, death from hell. I just fell down. I can't get up...""",Not a Mark,njpw has been my favorite promotion since i fell in love with puroresu because of them their archives from the late to the late are still the best and most beloved thing ive ever seen in professional wrestling but i believe that active promotions should be judged by their current state of affairs and at this point njpw sucks this company was known for its incredible performers interesting storylines and logical and consistent booking and most of the important matches were at such a high level that no one could have the slightest doubt as to which company was now in the world but now njpw has none of that left their booking is terrible uninteresting and often inconsistent and illogical pushing evil into the main event has been a complete failure and has only resulted in a drain on the audience and a drop in interest in the company the decision to unify the two main titles and introduce a new world championship was probably the worst idea in the companys history kota ibushi failed as the companys ace his matches are strange and his character is empty and lifeless it especially pains me to write this since he was my favorite wrestler once the current climax tournament was probably the weakest ever in terms of overall quality the structure of the njpw show is terrible with almost all of the matches being severely delayed due to the stupid only matches per show scheme even the marketing is bad in todays njpw because someone in management decided that doing of the same road to shows a month and making all the ppvs two days long is a great idea i didnt want to downgrade because of this companys really great past but i have to i just died died in the piss just death death from hell i just fell down i cant get up,316
2021-10-18,2.0," ""Well, then. I held on for a very long time, gave this company a chance, despite what happened that year. Evil took the main title, the matches for the poor statuette of Yano, and there were many extremely unpleasant moments, but I still gave this company a chance and believed that the G1 season was an opportunity to apologize to the fans who had been suffering for a very long time. Everything started as usual, there were good matches, there were weak matches. I especially note that for a while we believed that Zach would be able to reach the final. Another great race is held by Cobb and it's really nice for him, he is very hardworking and almost all of his matches were not ashamed and disgusting to watch. But what happened next... Gedo decided to return Okada to greatness and did it in the most terrible way. Until recently, Okada was weak, losing to Cobb, but as G1 began, Okada began to roll around the block. And it would be fine if he lost 1-2 matches and took the block confidently, but no. It was the perfect moment to give defeat to Okada in the match with Taichi, but damn it, and Taichi was put under this Great Japanese Car. And then he loses to Tonga. And in another block, especially after Naito's injury, it seemed for a while that there was finally a new face in the final, but no. They gave the fourth final to Ibushi. I'm not upset, I'm disappointed. I fell so in love with Japanese wrestling at one time, but today, he just left me no choice. I don't know what needs to happen so that we can enjoy watching this company's show again, but for now, I'd rather look in the direction of NOAH or even AEW. Thank you Gedo, you killed my love for this promotion.""",Not a Mark,well then i held on for a very long time gave this company a chance despite what happened that year evil took the main title the matches for the poor statuette of yano and there were many extremely unpleasant moments but i still gave this company a chance and believed that the season was an opportunity to apologize to the fans who had been suffering for a very long time everything started as usual there were good matches there were weak matches i especially note that for a while we believed that zach would be able to reach the final another great race is held by cobb and its really nice for him he is very hardworking and almost all of his matches were not ashamed and disgusting to watch but what happened next gedo decided to return okada to greatness and did it in the most terrible way until recently okada was weak losing to cobb but as began okada began to roll around the block and it would be fine if he lost matches and took the block confidently but no it was the perfect moment to give defeat to okada in the match with taichi but damn it and taichi was put under this great japanese car and then he loses to tonga and in another block especially after naitos injury it seemed for a while that there was finally a new face in the final but no they gave the fourth final to ibushi im not upset im disappointed i fell so in love with japanese wrestling at one time but today he just left me no choice i dont know what needs to happen so that we can enjoy watching this companys show again but for now id rather look in the direction of noah or even aew thank you gedo you killed my love for this promotion,313
2021-10-18,8.0," ""NJPW was the promotion that got me back into wrestling, and this will always be one of my favorite promotion. However I don't think it's possible to say that in 2021 NJPW is amongst the best wrestling products. The MEs are mostly great, but the 30+ minute matches are beginning to be tiring, the undercard is literally inexistant, the once great Junior division died the day Kushida left and the tag division is DT and GoD. The booking, once the big strength of NJPW, is now, well, just kinda here. There are some good things, but in the end what I'll remember from NJPW in 2021 is the horrible IWGP World HW title, Ospreay taking the title way too soon just to vacate it 2 months later (not really NJPW's fault but still...) and Ibushi in the finals of the Climax for the 648th year in a row. My rating represents my thoughts on NJPW since I started watching it to now, so the rating is high because, to extend it, 2012-2019 NJPW was mostly great and some of my favorite matches ever comes from this period. I still think that once everything goes back to normal in Japan NJPW will be a little bit better, but they really need to improve the current quality of their product.""",Mark,njpw was the promotion that got me back into wrestling and this will always be one of my favorite promotion however i dont think its possible to say that in njpw is amongst the best wrestling products the mes are mostly great but the minute matches are beginning to be tiring the undercard is literally inexistant the once great junior division died the day kushida left and the tag division is dt and god the booking once the big strength of njpw is now well just kinda here there are some good things but in the end what ill remember from njpw in is the horrible iwgp world hw title ospreay taking the title way too soon just to vacate it months later not really njpws fault but still and ibushi in the finals of the climax for the year in a row my rating represents my thoughts on njpw since i started watching it to now so the rating is high because to extend it njpw was mostly great and some of my favorite matches ever comes from this period i still think that once everything goes back to normal in japan njpw will be a little bit better but they really need to improve the current quality of their product,212
