date,rating,comment_,mark?,comment_clean,total_words
2009-09-17,4.0,"""The first year was great. Then the air was out. What TNA has delivered in the last two years, would be described as a C - Remake of a B - Movies. You have a sooooous roster with soooo horny people and can not be a wrestlerBeat the properly capital. The story's are stupid, the once grandiose X - Division is ridiculous, the day - scene Lahmmschig and the ""knockouts"" are always bearable. """,Not a Mark,the first year was great then the air was out what tna has delivered in the last two years would be described as a c remake of a b movies you have a sooooous roster with soooo horny people and can not be a wrestlerbeat the properly capital the storys are stupid the once grandiose x division is ridiculous the day scene lahmmschig and the knockouts are always bearable,69
2009-12-09,5.0,"""The X-Divison was and the Knockouts divison is a real highlight, otherwise TNA is characterized by controversial booking and strange match concepts. The Mainevent of the League consists of outdated wrestling veterans, which are larger partly too bad you are younger workers through defeats overbring. ""Impact"" often has a good level, which one can not assert from the PPVs. """,Not a Mark,the xdivison was and the knockouts divison is a real highlight otherwise tna is characterized by controversial booking and strange match concepts the mainevent of the league consists of outdated wrestling veterans which are larger partly too bad you are younger workers through defeats overbring impact often has a good level which one can not assert from the ppvs,59
2009-08-09,6.0,"""A permanent up and down. Since you can not quite decide. By and large satisfactory satisfactory.""",Not a Mark,a permanent up and down since you can not quite decide by and large satisfactory satisfactory,16
2009-03-09,9.0,"""The wrestlers still have Feur (Original TNA Ler), but the show Ansich is not so good that's why a point deduction""",Mark,the wrestlers still have feur original tna ler but the show ansich is not so good thats why a point deduction,21
2009-02-09,8.0,"""Very interesting (for me at least) very good wrestling talents (AJ Styles, Samoa Joe, Suicide, etc.), good day teams (Beer Money, Lax, Mem, etc.) but instead of fetching ex-WWELER, should be on the generation ofAJ and the X division. """,Mark,very interesting for me at least very good wrestling talents aj styles samoa joe suicide etc good day teams beer money lax mem etc but instead of fetching exwweler should be on the generation ofaj and the x division,39
2009-08-26,9.0,"""Meanwhile, I would like to give a comment on TNA, because the justifications of some users to promote more and more of me. Yes, there are many legitimate criticisms of TNA, which have already been mentioned a thousand times and quite entitled to a low rating (depending on,How to weight for yourself), but some want or can only see these negative points (different is a rating of 0 points hardly to explain). Nevertheless, I'm convinced of the TNA product and even prefer to the WWE because meThe grate is simply sympathetic, wrestling and especially entertainment considered overall the WWE in nothing and I generally gladly support the Underdog ... Oh and the knockouts are also great up to Cody Deaner;) """,Mark,meanwhile i would like to give a comment on tna because the justifications of some users to promote more and more of me yes there are many legitimate criticisms of tna which have already been mentioned a thousand times and quite entitled to a low rating depending onhow to weight for yourself but some want or can only see these negative points different is a rating of points hardly to explain nevertheless im convinced of the tna product and even prefer to the wwe because methe grate is simply sympathetic wrestling and especially entertainment considered overall the wwe in nothing and i generally gladly support the underdog oh and the knockouts are also great up to cody deaner,118
2009-08-21,3.0,"""Was a distinguished league today only cruel.""",Not a Mark,was a distinguished league today only cruel,7
2009-01-08,8.0,"""TNA gets out so slowly. Should be refined to a few corners and not to be filled to the edge with ex-welturers. That does not make it better.""",Mark,tna gets out so slowly should be refined to a few corners and not to be filled to the edge with exwelturers that does not make it better,28
2009-06-15,5.0,"""I was really a fan of Tna! I liked the wrestling and the storylines too. But today is at TNA Ebbe!""",Not a Mark,i was really a fan of tna i liked the wrestling and the storylines too but today is at tna ebbe,21
2009-10-06,8.0,"""Update to TNA: I have been pursuing the league for some time, but have never experienced you so much, as in the last half year. The entire booking has become more serious and especially thoughtful. Especially the main event feuds I find all incredibly strong.Especially because they are not predictable for me and mostly multiple people are involved in different constellations and are not aligned with a strict 1 ON 1. Only with Foley as World Champ, I'm not so satisfied, but as long as that does not last foreverOrder. Criticism: PPV matches are often mediocre despite proper construction. """,Mark,update to tna i have been pursuing the league for some time but have never experienced you so much as in the last half year the entire booking has become more serious and especially thoughtful especially the main event feuds i find all incredibly strongespecially because they are not predictable for me and mostly multiple people are involved in different constellations and are not aligned with a strict on only with foley as world champ im not so satisfied but as long as that does not last foreverorder criticism ppv matches are often mediocre despite proper construction,97
2009-12-05,4.0,"""I've thought that it could be big. This league has talents, but the quail of the matches and stories is crazy than WCW.""",Not a Mark,ive thought that it could be big this league has talents but the quail of the matches and stories is crazy than wcw,23
2009-02-05,1.0,"""Except for a few exceptions only bad wrestlers and bad technic""",Not a Mark,except for a few exceptions only bad wrestlers and bad technic,11
2009-04-02,7.0,"""TNA has produced pretty much mist, but also many good matches / wrestlers pulled up. Beautiful People is in my opinion the best women Tag team of the top promotions, Christian Cage has established itself to the Main Event,"" The Main Event Mafia ""is finallyA good stable and the Altstars like Kurt Angle, Booker, Dudleys (sorry, I said Team 3D) bring new stars over and know how to set good matches. 7 points can be given to the doctorate from Orlando. For a higher ratingMan Don West dismissed; P """,Mark,tna has produced pretty much mist but also many good matches wrestlers pulled up beautiful people is in my opinion the best women tag team of the top promotions christian cage has established itself to the main event the main event mafia is finallya good stable and the altstars like kurt angle booker dudleys sorry i said team bring new stars over and know how to set good matches points can be given to the doctorate from orlando for a higher ratingman don west dismissed p,86
2009-01-16,5.0,"""I can not do much with TNA. Good wrestler, meaningless gimmicks!""",Not a Mark,i can not do much with tna good wrestler meaningless gimmicks,11
2009-09-01,7.0,"""You can not actually compare the promotion with the WWE.""",Mark,you can not actually compare the promotion with the wwe,10
2009-04-01,8.0,"""Good approaches - but they are sometimes realized badly. I think that if you have not brought the weekly PPVs and instead weekly's immediately, then the residue Tnas would not be so big on the WWE anymore.""",Mark,good approaches but they are sometimes realized badly i think that if you have not brought the weekly ppvs and instead weeklys immediately then the residue tnas would not be so big on the wwe anymore,36
2008-12-22,,"""TNA was the first promotion I've ever seen. Meanwhile, I do not follow TNA anymore. For people like Kurt Angle, Booker-T, etc. Although the league is well known but for me personally uninterresant. TNA fascinated me for people like AJStyles, Christopher Daniels, Samoa Joe, Chris Sabin, Petey Williams, Senshi, Sonjay Dutt etc. Because the X division has impressed me every time again. You like the same as the Cruiserweight Division of the WCW. With the people ICalled and Rhyno, Raven, Sabu and Jarrett and Brown has always liked TNA But TNA is just no longer what it was. """,,tna was the first promotion ive ever seen meanwhile i do not follow tna anymore for people like kurt angle bookert etc although the league is well known but for me personally uninterresant tna fascinated me for people like ajstyles christopher daniels samoa joe chris sabin petey williams senshi sonjay dutt etc because the x division has impressed me every time again you like the same as the cruiserweight division of the wcw with the people icalled and rhyno raven sabu and jarrett and brown has always liked tna but tna is just no longer what it was,98
2008-12-12,0.0,"""I have to say that TNA has already damn aspired wrestler. Unfortunately, TNA has the dilious gimmicks, z. B. Curry Man, Shark Boy etc., the weak-datum matches, z. B. King of the Mountain, Feast Or Fired andTNA offers the meaningful matches. For me, this is all a parody of the wrestling. And the X-Division is absolutely worst. Not as the skills of the wrestler are concerned, but this meaningless rum pickups, belongs to me in the circus. """,Not a Mark,i have to say that tna has already damn aspired wrestler unfortunately tna has the dilious gimmicks z b curry man shark boy etc the weakdatum matches z b king of the mountain feast or fired andtna offers the meaningful matches for me this is all a parody of the wrestling and the xdivision is absolutely worst not as the skills of the wrestler are concerned but this meaningless rum pickups belongs to me in the circus,77
2008-08-12,10.0,"""Clearly the biggest competitor of the WWE, with a strong radian.""",Mark,clearly the biggest competitor of the wwe with a strong radian,11
2008-05-12,0.0,"""For me one of the bad leagues! The booking is not right from the front to the back, no reasonable events and no great matches. I can not understand why this league is the main competitor of the WWE.""",Not a Mark,for me one of the bad leagues the booking is not right from the front to the back no reasonable events and no great matches i can not understand why this league is the main competitor of the wwe,39
2008-11-26,8.0,"""I've always liked TNA on the basis of the ordinary day team scene. In the WWE, unfortunately, there are hardly any day teams to persist.""",Mark,ive always liked tna on the basis of the ordinary day team scene in the wwe unfortunately there are hardly any day teams to persist,25
2008-11-19,6.0,"""Currently with the old / Jung-Story pretty entertaining, but still too much dependent on WCW / WWE-Altstars.""",Not a Mark,currently with the old jungstory pretty entertaining but still too much dependent on wcw wwealtstars,15
2008-05-11,8.0,"""AJ, Daniels, Joe, McMG and people like sting make the TNA for me to an alternative to Wwe. And Mitlerweile I find TNA even better.""",Mark,aj daniels joe mcmg and people like sting make the tna for me to an alternative to wwe and mitlerweile i find tna even better,25
2008-10-25,7.0,"""Midwile I have to say: TNA is a league with lots of light and a lot of shadows - unfortunately. They own a lot of great older and young wrestlers like AJ, Joe, Jay Lethal, McMg, Lax etc. The worker always try the best the predetermined match time out, which also succeeds often. However, the cards at PPVs are almost always too packed, where you should be more than six to eight matches, rather than nine to eleven. But the biggest problem in my eyes is that damn lousy Booking through Vince Russo. So often, any of her stars were ridiculous what simply could not be. In addition to many Gimmick matches, the many interventions in matches, who dull this great potential. If you go a step forward and this one Level can, I am happy to give more points. I also pull TNA continues to WWE, because people like Khali, Hornswoggle, Mark Henry or Vladimir Kozlov really realize Rn. """,Mark,midwile i have to say tna is a league with lots of light and a lot of shadows unfortunately they own a lot of great older and young wrestlers like aj joe jay lethal mcmg lax etc the worker always try the best the predetermined match time out which also succeeds often however the cards at ppvs are almost always too packed where you should be more than six to eight matches rather than nine to eleven but the biggest problem in my eyes is that damn lousy booking through vince russo so often any of her stars were ridiculous what simply could not be in addition to many gimmick matches the many interventions in matches who dull this great potential if you go a step forward and this one level can i am happy to give more points i also pull tna continues to wwe because people like khali hornswoggle mark henry or vladimir kozlov really realize rn,159
2008-10-13,4.0,"""Tna is simply no serious alternative to the WWE ... You have great wrestler (Kurt Angle, Samoa Joe, Kaz, etc ...) But somehow it's just as Kurt Angle says: Through the many gimmickmatches and above allDue to the unclear or unfair finishes, the titles and especially the TNA Heavyweight title are not worth a little for me. What helps a Samoa Joe the title if it is intervened in the title matches? Iw at Bound for Glory Now it would have it with the victory over stingbut so well, the finish does not use Joe or Sting, D he did not need the title and serves only the feudan drive egg, in which one could have considerably more thoughts ... This is unfortunately only the most recent example in a longList of nonsense booking, which I meanwhile connect with TNA """,Not a Mark,tna is simply no serious alternative to the wwe you have great wrestler kurt angle samoa joe kaz etc but somehow its just as kurt angle says through the many gimmickmatches and above alldue to the unclear or unfair finishes the titles and especially the tna heavyweight title are not worth a little for me what helps a samoa joe the title if it is intervened in the title matches iw at bound for glory now it would have it with the victory over stingbut so well the finish does not use joe or sting d he did not need the title and serves only the feudan drive egg in which one could have considerably more thoughts this is unfortunately only the most recent example in a longlist of nonsense booking which i meanwhile connect with tna,137
2008-09-30,6.0,"""Currently, TNA does not come beyond mediocrity. As Angle said the Gimmickmatches are simply too complicated for the mainstream and the booking fluctuates between catastrophic and pretty pretty. But unfortunately the latter has barely existed since the x-devision 05/06 wedding.Well, probably gets better ... """,Not a Mark,currently tna does not come beyond mediocrity as angle said the gimmickmatches are simply too complicated for the mainstream and the booking fluctuates between catastrophic and pretty pretty but unfortunately the latter has barely existed since the xdevision weddingwell probably gets better,42
2008-09-29,3.0,"""TNA has good wrestlers, a TV deal and Mick Foley (Hrhr). But the booking is terrible. I find that the 5 square ring even deterres. A ring has 4 corners.""",Not a Mark,tna has good wrestlers a tv deal and mick foley hrhr but the booking is terrible i find that the square ring even deterres a ring has corners,28
2008-09-29,10.0,"""A young emerging league that the eggs have to put on with WWE. Something is needed. Even if you are not a TNA fan, it is provipped at a kainburden between 2 leagues at the end of always one: the fan!""",Mark,a young emerging league that the eggs have to put on with wwe something is needed even if you are not a tna fan it is provipped at a kainburden between leagues at the end of always one the fan,40
2008-09-13,,"""If I look at TNA back to the last 1, 5 years, then I feel strongly recalled the last few years of the WCW. Copying the WWE and the collection of old WWWE and WCW Stars has achieved an extent for me, where I am can only shake your heads. If their achievements are rather disappointing and TNA is currently only on the spot and goes a step back instead of the front. While TNA is purely ""sporty"" in my opinion the WWE Worlds ahead (I say only x divison), but the overall package just is not true. Whether this is now on Vince Russo, that everyone has to know for themselves. The only bright spots at TNA are AJ Styles, Alex Shelley, Samoa Joe and the Development of Christian Cage. Who still puts 7 years after the decline of the WCW on Oldies such as Sting, Scott Steiner or Rhino, instead of investing in new stars, does something wrong. Only the Goldberg is missing in Orlando. """,,if i look at tna back to the last  years then i feel strongly recalled the last few years of the wcw copying the wwe and the collection of old wwwe and wcw stars has achieved an extent for me where i am can only shake your heads if their achievements are rather disappointing and tna is currently only on the spot and goes a step back instead of the front while tna is purely sporty in my opinion the wwe worlds ahead i say only x divison but the overall package just is not true whether this is now on vince russo that everyone has to know for themselves the only bright spots at tna are aj styles alex shelley samoa joe and the development of christian cage who still puts years after the decline of the wcw on oldies such as sting scott steiner or rhino instead of investing in new stars does something wrong only the goldberg is missing in orlando,164
2008-07-09,9.0,"""Well, the most finish of the matches, if not 99% are the biggest crap, but I do not understand why people like Frank Trigg & Pacman Jones must be in the TNA, the booking is miserable, yet I like this league better thanRoh, NJPW, PWG & especially the WWE, therefore the TNA deserved in my opinion 9points, 10 If you would exchange Vicne Russo & Co times by someone more competent ... BTW: Hennigator & HHHBK have somehow the same rating ... RawFan says (24. 03. 2008, 0. 0): ""TNA just a ... steal Wrestler of Ring of Honor and does not let the Dan occur there"" Who? - Who do not miss that, in the oppositeTo the WWE, most wrestlers may occur where differently ... """,Mark,well the most finish of the matches if not are the biggest crap but i do not understand why people like frank trigg pacman jones must be in the tna the booking is miserable yet i like this league better thanroh njpw pwg especially the wwe therefore the tna deserved in my opinion  if you would exchange vicne russo co times by someone more competent btw hennigator hhhbk have somehow the same rating rawfan says tna just a steal wrestler of ring of honor and does not let the dan occur there who who do not miss that in the oppositeto the wwe most wrestlers may occur where differently,109
2008-06-09,8.0,"""If I already read such things like"" claw raw wrestler "". Hello? If good worker are on the market, then every doctoral has the right to commit him or you to agree. TNA makes many things goodAnd is made way too often. Some things do it wrong. For example, you should use a square ring and remove Don West from the commentator. """,Mark,if i already read such things like claw raw wrestler hello if good worker are on the market then every doctoral has the right to commit him or you to agree tna makes many things goodand is made way too often some things do it wrong for example you should use a square ring and remove don west from the commentator,61
2008-08-31,8.0,"""TNA offered me better wrestling, (partly) new faces in the Mainevent and no flood of shows and many new gimmickmatches. At that time, I was thrilled - TNA, however, is a WWE copy by taking (bad) segments from the WWE and Connected with its own crap by every second match is a gimmickmatch. TNA could be so much more - the league has a donor, a good TV deal, is known and has great athletes. In addition, the Booker can also write good storylines - you have to write good storylines keep this level permanently. Only by filling up His niche between mainstream and indy, can go uphill with TNA, because a serious competition for WWE will not see in the next few years - especially if the WWE must only snap with the little finger and one Couple on drainage must be taken away to get good people from TNA: see Gail Kim. On the other hand, it's all about when the workers are health wrecks or do not create it in the ME. """,Mark,tna offered me better wrestling partly new faces in the mainevent and no flood of shows and many new gimmickmatches at that time i was thrilled tna however is a wwe copy by taking bad segments from the wwe and connected with its own crap by every second match is a gimmickmatch tna could be so much more the league has a donor a good tv deal is known and has great athletes in addition the booker can also write good storylines you have to write good storylines keep this level permanently only by filling up his niche between mainstream and indy can go uphill with tna because a serious competition for wwe will not see in the next few years especially if the wwe must only snap with the little finger and one couple on drainage must be taken away to get good people from tna see gail kim on the other hand its all about when the workers are health wrecks or do not create it in the me,171
2008-08-27,2.0,"""There are promotions making shit gold and there are promotions that make gold shit""",Not a Mark,there are promotions making shit gold and there are promotions that make gold shit,14
2008-08-16,6.0,"""At TNA, I hurt me in the heart .. actually my favorite promotion, but total fault booking, really stupid gimmick matches and some confusing, unnecessary feuds have the impression lately (counted since the beginning of the year Ca) clearly worsened. With Joe as Champ, the strong angle Vs. Styles feud and the strong knockouts division is still a lot of air back up. Temporarily 6 points, satisfactory. """,Not a Mark,at tna i hurt me in the heart actually my favorite promotion but total fault booking really stupid gimmick matches and some confusing unnecessary feuds have the impression lately counted since the beginning of the year ca clearly worsened with joe as champ the strong angle vs styles feud and the strong knockouts division is still a lot of air back up temporarily points satisfactory,65
2008-08-14,7.0,"""Sometimes you feel that there are only TNA-Hasser and TNA glorifiers. Both are wrong. TNA can entertain Duchaus, but do not always do. Potential is definitely present, the booking unfortunately often incomprehensible and oneRing with 6 corners is silly. """,Mark,sometimes you feel that there are only tnahasser and tna glorifiers both are wrong tna can entertain duchaus but do not always do potential is definitely present the booking unfortunately often incomprehensible and onering with corners is silly,38
2008-08-14,4.0,"""Although the biggest opponent of the WWE, but still far away!""",Not a Mark,although the biggest opponent of the wwe but still far away,11
2008-12-08,1.0,"""Actually, quite good, could be a fight with the WWE but until it's time to fly pigs fly""",Not a Mark,actually quite good could be a fight with the wwe but until its time to fly pigs fly,18
2008-10-08,10.0,"""For me the only league, which I pursue outside live reviews, regularly pursue. Feel 90 minutes absolutely every week!""",Mark,for me the only league which i pursue outside live reviews regularly pursue feel minutes absolutely every week,18
2008-05-08,7.0,"""Meanwhile, you can better rate TNA again. It has turned a lot to positive, even though there are still some critical points. But first the positive: the weekends are usually on a good to very good level, the performance of the worker,they are pushed, are neat and the booking is now logical (sometimes more, sometimes less). In addition, the Knockout division with Womenwrestling convinces that it did not exist in this quality in the mainstream leagues yet. In contrast, it is alwaysStill the low attention of the X-Divsion. There TNA has some worker in the rust, which could bring very good performances, but it should not show. It remains to be hoped that you remember this old starch at TNA. """,Mark,meanwhile you can better rate tna again it has turned a lot to positive even though there are still some critical points but first the positive the weekends are usually on a good to very good level the performance of the workerthey are pushed are neat and the booking is now logical sometimes more sometimes less in addition the knockout division with womenwrestling convinces that it did not exist in this quality in the mainstream leagues yet in contrast it is alwaysstill the low attention of the xdivsion there tna has some worker in the rust which could bring very good performances but it should not show it remains to be hoped that you remember this old starch at tna,120
2008-07-27,2.0,"""I agree with Matt Macks in all points: against the voices of her followers that the TNA as a god gift to all Wrestling fans, she is just bad in my eyes. The partly appealing attempts to copy the WWE / F,coupled with the fact that you do not get really appealing shows to booben, though the staff potential is without a question. The only bright spot are knockouts, although the pendants like to be praised in spheres in which they do not do nothing in facthave lost. The TNA does not have its own identity (no, a hexagonal ring does not bring an identity yet), which one can also see on some comments of the TNA fans here, which mostly distribute 10 points and to justify only that ""WWEIt is worse than TNA "", but without emphasizing the (non-existent) strengths of the TNA.""",Not a Mark,i agree with matt macks in all points against the voices of her followers that the tna as a god gift to all wrestling fans she is just bad in my eyes the partly appealing attempts to copy the wwe fcoupled with the fact that you do not get really appealing shows to booben though the staff potential is without a question the only bright spot are knockouts although the pendants like to be praised in spheres in which they do not do nothing in facthave lost the tna does not have its own identity no a hexagonal ring does not bring an identity yet which one can also see on some comments of the tna fans here which mostly distribute points and to justify only that wweit is worse than tna but without emphasizing the nonexistent strengths of the tna,141
2008-07-27,7.0,"""7 points therefore because you expect too much from TNA, and TNA from himself too much. Last year I would have given insufficient but this year is really strong compared to last. Wrestling at Impact, Segments Good, Feuden Structure. Of courseIf TNA feuds are not technically not to WWE Ran, exactly as little as the final TV product, it looks partly cheap, but this falls into the chapter you expect too much of TNA. """,Mark,points therefore because you expect too much from tna and tna from himself too much last year i would have given insufficient but this year is really strong compared to last wrestling at impact segments good feuden structure of courseif tna feuds are not technically not to wwe ran exactly as little as the final tv product it looks partly cheap but this falls into the chapter you expect too much of tna,73
2008-07-27,9.0,"""Despite some weaknesses, the TNA often shows, you are the biggest competition in the general public (or have it still become yet?) For WWE. Anyway, there can be something really big in the long run.""",Mark,despite some weaknesses the tna often shows you are the biggest competition in the general public or have it still become yet for wwe anyway there can be something really big in the long run,35
2008-07-22,7.0,"""Actually, a good and competitive league, but they make many mistakes in Booking of Gimmick Matches (ok, that was a worse) and feuds. Nevertheless, in the area of the mainstream wrestling the only competition for WWE, with some stars and quite good matches.""",Mark,actually a good and competitive league but they make many mistakes in booking of gimmick matches ok that was a worse and feuds nevertheless in the area of the mainstream wrestling the only competition for wwe with some stars and quite good matches,43
2008-07-20,6.0,"""Really sad, sooooooooo a lot of potential and then a booking. From time to time, quite nice, still does not come to the WWE.""",Not a Mark,really sad sooooooooo a lot of potential and then a booking from time to time quite nice still does not come to the wwe,24
2008-07-19,6.0,"""TNAW has a very positive feature and a negative. The positive is that you recognize young talents and uses well (initially). The bad property is the TNA undermining the credit of many of its tedious wrestlers and boking through bad storylines and even gentle booking, It's great the people like Samoa Joe or Lax Champions are but that does not use anything if the actors are not all represented as a championship. Nevertheless, TNAW in the initial phase was quite great wrestling to please a 3rd """,Not a Mark,tnaw has a very positive feature and a negative the positive is that you recognize young talents and uses well initially the bad property is the tna undermining the credit of many of its tedious wrestlers and boking through bad storylines and even gentle booking its great the people like samoa joe or lax champions are but that does not use anything if the actors are not all represented as a championship nevertheless tnaw in the initial phase was quite great wrestling to please a,85
2008-07-18,8.0,"""TNAW initially liked it very much with the X division and AJ, Daniels and Joe .. But since last year, TNAW is almost to the halves of old WRSETers from the WCW or WWE ... Here Tnaw acts as a catch basin, what theybut not necessarily necessary ... here would be less more (honestly .. Which mainstream league needs men like Scott Steiner or Kevin Nash in Mainevent) would build TNAW more on their own talents like Shelley or Lax could do this league of me tooWWE, raw and the Japanese leagues partly sailing ... Let's see what this league develops .. """,Mark,tnaw initially liked it very much with the x division and aj daniels and joe but since last year tnaw is almost to the halves of old wrseters from the wcw or wwe here tnaw acts as a catch basin what theybut not necessarily necessary here would be less more honestly which mainstream league needs men like scott steiner or kevin nash in mainevent would build tnaw more on their own talents like shelley or lax could do this league of me toowwe raw and the japanese leagues partly sailing lets see what this league develops,96
2008-07-14,10.0,"""The best league at the time. TNA often has fresh ideas and always top wrestling. The mix of old stars and new stars is perfect. TNA probably has the best Womens Divison in the world and a very strong X-Division. In my opinion, TNA is TNANow much better than the WCW ever was. From the soap opera WWE completely silent ... """,Mark,the best league at the time tna often has fresh ideas and always top wrestling the mix of old stars and new stars is perfect tna probably has the best womens divison in the world and a very strong xdivision in my opinion tna is tnanow much better than the wcw ever was from the soap opera wwe completely silent,60
2008-02-07,1.0,"""I just do not like Tna. Reasons were already called and I just hate this kack ring. A wrestling ring has 4 corners.""",Not a Mark,i just do not like tna reasons were already called and i just hate this kack ring a wrestling ring has corners,22
2008-06-22,7.0,"""How to give Tnaw please 0 points? Surely they were in a deep in the last two years. Is perhaps not just good at a 6-year-old promotion .... but: 1. give the last two PPVs and the currentSodries and matches reason to hope that it will be better. 2. Have you still damned good worker, which also showed good matches during the deepest time. That alone should be enough for at least 4 points I think. In addition, I think that's the strongInitial phase and in my opinion outstanding Abyss / Christian, Sting / Planet Jarrett Phase. For parts still good stories - even during the last 2 years - a good day Team Division, even without Amw. So overall I think is a ""good""Adequate, with a point deduction for the last 2 years, if it gets better again, it comes again.""",Mark,how to give tnaw please points surely they were in a deep in the last two years is perhaps not just good at a promotion but give the last two ppvs and the currentsodries and matches reason to hope that it will be better have you still damned good worker which also showed good matches during the deepest time that alone should be enough for at least points i think in addition i think thats the stronginitial phase and in my opinion outstanding abyss christian sting planet jarrett phase for parts still good stories even during the last years a good day team division even without amw so overall i think is a goodadequate with a point deduction for the last years if it gets better again it comes again,130
2008-10-06,10.0,"""Finally I can (thanks to Premiere) to see TNA again and must say, I am excited. Great matches, great promos and also great booking. I do not understand what some have to suspend from it? Well, I like this Confused Art. TNA belongs to meWith raw and PWG to the three best leagues in the world. """,Mark,finally i can thanks to premiere to see tna again and must say i am excited great matches great promos and also great booking i do not understand what some have to suspend from it well i like this confused art tna belongs to mewith raw and pwg to the three best leagues in the world,56
2008-06-06,10.0,"""TNA offers consistently a good program and knows to be easy to entertain.""",Mark,tna offers consistently a good program and knows to be easy to entertain,13
2008-05-16,2.0,"""At the moment TNA annoys. That was TNA she is no longer the old TNA she will be a 2 te Wwe. The x Division is dead! Something I simply think sad that one sells his principles for couple ratings.""",Not a Mark,at the moment tna annoys that was tna she is no longer the old tna she will be a te wwe the x division is dead something i simply think sad that one sells his principles for couple ratings,39
2008-07-05,5.0,"""For your attachment of the Messiah, stylized as a league, stylized by Indy fans to the antichrist. TNA is neither one nor the other, it is an emerging mainstream promotion that is looking for your niche. In addition, she copies the market leader in sharingTo offer alternatives. What TNA stands in the way are chronic Krudes Booking, the gruesome commentators, but for me, above all the missing courage to put their own ideas consistently in the foreground. Who in 2007 sting andKevin Nash has been in the Main Event, can not claim to have found his identity. """,Not a Mark,for your attachment of the messiah stylized as a league stylized by indy fans to the antichrist tna is neither one nor the other it is an emerging mainstream promotion that is looking for your niche in addition she copies the market leader in sharingto offer alternatives what tna stands in the way are chronic krudes booking the gruesome commentators but for me above all the missing courage to put their own ideas consistently in the foreground who in sting andkevin nash has been in the main event can not claim to have found his identity,96
2008-04-28,9.0,"""I liked it much better in 2005 and especially in 2006. Although the league of the names are increasingly better, the implementation and booking were most recently weak. TNA should in future again increasingly put the focus on their own talents,Instead of serving at the WWE Roster and try to bring the frustrated ex-Wwerer big. As soon as TNA returns to the old form, I also like to give back the top grade, even if the league is still light years from the WWE. """,Mark,i liked it much better in and especially in although the league of the names are increasingly better the implementation and booking were most recently weak tna should in future again increasingly put the focus on their own talentsinstead of serving at the wwe roster and try to bring the frustrated exwwerer big as soon as tna returns to the old form i also like to give back the top grade even if the league is still light years from the wwe,82
2008-04-23,8.0,"""I really find that they made the jump to premiere""",Mark,i really find that they made the jump to premiere,10
2008-04-22,7.0,"""Tna is currently my favorite promotion, as the matches, the PPV's, the Storylines and the Roster are simply better than that of World Wrestling Enteraiment. Yes, TNA has some former WWE stars, but Christian and Kurt Angle were used wrongand were in the WWE on the descending branch. At TNA you can see at Christian like extremely Unerrated he was in the WWE. VKM, Rikishi and Black Reign Broaded TNA, but through former WWELER, TNA now increases its popularity. From theseFor reasons, the 6s ratings are completely unjustified, which want to make it look like the TNA looproom only from WWE waste. """,Mark,tna is currently my favorite promotion as the matches the ppvs the storylines and the roster are simply better than that of world wrestling enteraiment yes tna has some former wwe stars but christian and kurt angle were used wrongand were in the wwe on the descending branch at tna you can see at christian like extremely unerrated he was in the wwe vkm rikishi and black reign broaded tna but through former wweler tna now increases its popularity from thesefor reasons the ratings are completely unjustified which want to make it look like the tna looproom only from wwe waste,101
2008-04-15,0.0,"""Honestly: Can not do anything with this league. I do not convince me of the storylines and not from the presentation - stinking.""",Not a Mark,honestly can not do anything with this league i do not convince me of the storylines and not from the presentation stinking,22
2008-03-04,2.0,"""Booking to puke. Louder Alternede Ex Star who have their best time behind them. (Steiner, Booker, Angle, Sting, etc.) Nevertheless, some promising talents, but not really good or not going to go. For mainstreamwrestling too littleShow and storyline, and for fans of the indi scene too little interresant matches. Will be so ideally ripples and never create the breakthrough against the WWE, but sometime of those swallowed for a dollar and overhauled by raw, I hope that the leagueMore courageers with their own ideas becomes. A strong competitorial league that exercises the WWE pressure would force the WWE will be more creative. """,Not a Mark,booking to puke louder alternede ex star who have their best time behind them steiner booker angle sting etc nevertheless some promising talents but not really good or not going to go for mainstreamwrestling too littleshow and storyline and for fans of the indi scene too little interresant matches will be so ideally ripples and never create the breakthrough against the wwe but sometime of those swallowed for a dollar and overhauled by raw i hope that the leaguemore courageers with their own ideas becomes a strong competitorial league that exercises the wwe pressure would force the wwe will be more creative,102
2008-03-26,0.0," ""WWE-Müll-Auffang-Station!  Schlimm, Schlimm!  go create your own stars, DAMMIT!""",Not a Mark,wwemüllauffangstation schlimm schlimm go create your own stars dammit,9
